Country,Crop,Year,Temperature,Rainfall,CO2_Emission,Humidity,Yield,Area,Production,Extreme_Weather_Events,Synthetic_Data_Used,Data_Source,Area_outlier,Production_outlier,Extreme_Weather_Events_outlier,outlier_score
China,maize,2006,-1.1455104218358376,-0.642343941773639,-0.6770092820262089,-0.046504069882554115,1.304,0.4080627877549697,-0.4113786781462862,-0.17388989805347907,True,Synthetic,False,False,False,0
China,rice,2006,-0.8515798668740826,-0.8642659288917497,-1.1420639091001206,-0.22203104547953223,1.522,0.9650273583624964,-0.09228522051448836,-0.6965647361333003,True,Synthetic,False,False,False,0
China,soybean,2006,-1.2388689813633378,-0.6384646453225943,-0.8329758783140662,-0.5884168923714789,0.797,-0.5387322976404585,-0.9076291643692189,0.34878494002634214,True,Synthetic,False,False,False,0
China,wheat,2006,-0.3644579515586102,-0.8462347933233886,-0.8980524879757982,0.5032140813253465,3.587,1.294854662539237,1.7809160249765292,-1.2192395742131215,True,Synthetic,False,False,False,0
India,maize,2006,0.6420276007399455,-0.2847059417683915,-0.9871319170994125,0.4120589923573026,3.329,0.4257783697954072,0.9753517613698447,-0.6965647361333003,True,Synthetic,False,False,False,0
India,rice,2006,0.8552891091196856,-0.44984800584912915,-0.8828955351690537,0.14816454519191374,4.456,-0.705437049066066,0.725580725463359,-0.17388989805347907,True,Synthetic,False,False,False,0
India,soybean,2006,0.48289074961748,-0.0060578723821570375,-0.8305445582392653,0.6461259333466024,1.879,-0.2840632892289259,-0.28349235934545347,-1.2192395742131215,True,Synthetic,False,False,False,0
India,wheat,2006,0.27662142184035415,-0.1021153268532218,-0.6345905062530606,-0.07651741721861836,0.863,0.08048607215736196,-0.767451204018644,0.8714597781061634,True,Synthetic,False,False,False,0
Indonesia,maize,2006,1.0146849298941,1.9302080484053108,-0.8083005660655406,1.2023485251536505,0.6,-0.3095723303302168,-0.9760664932733958,-0.17388989805347907,True,Synthetic,False,False,False,0
Indonesia,rice,2006,0.8924512541743219,1.9510609924953575,-0.8364935328903752,2.1413109859305,2.385,0.6801430801724535,0.45379735159875106,0.34878494002634214,True,Synthetic,False,False,False,0
Indonesia,soybean,2006,0.7659445791973903,1.9438546126112106,-0.7611743407858594,2.500913630483335,0.6,-0.38153348177619517,-0.9847890139052442,1.3941346161859847,True,Synthetic,False,False,False,0
Indonesia,wheat,2006,0.8128180862001017,1.9176590075725723,-0.8920000528959728,1.3770392155307385,0.6,0.08387246441026891,-0.928376406717779,0.8714597781061634,True,Synthetic,False,False,False,0
Mexico,maize,2006,0.05494339977228171,-0.7525435716342065,-1.0501393181868435,-0.29525246250992976,5.88,1.1695728465159858,3.598953013545176,-0.6965647361333003,True,Synthetic,False,True,False,1
Mexico,rice,2006,0.07656736570999648,-0.583849397315555,-0.5517187028523464,-0.6076514524289561,3.999,-0.6031142866419233,0.6007980261599907,-0.17388989805347907,True,Synthetic,False,False,False,0
Mexico,soybean,2006,-0.25400739500249725,-0.3798577668900309,-0.6475230598424352,-0.9636301943622675,2.452,-0.9354107429821605,-0.29773112209331265,-1.2192395742131215,True,Synthetic,False,False,False,0
Mexico,wheat,2006,0.02645673805792629,-0.6607837149752775,-0.7247045396638209,-1.0059090582567223,2.867,0.3871129229699056,0.6371143363341817,0.34878494002634214,True,Synthetic,False,False,False,0
Nigeria,maize,2006,1.1846985063984101,0.1609699991548536,-0.6903556773304426,-0.35462871312214184,1.526,-0.2456702962135796,-0.46230400037204467,-0.6965647361333003,True,Synthetic,False,False,False,0
Nigeria,rice,2006,0.7952081498675914,-0.02465778735899884,-0.8870856825320091,-0.14667245510941665,4.789,0.2942983086090455,1.8440767186478835,-0.6965647361333003,True,Synthetic,False,False,False,0
Nigeria,soybean,2006,1.0760607374059379,-0.22630665405590245,-0.7390855392552065,0.6437099982669197,1.476,-0.23474859646529952,-0.4864769666610383,0.34878494002634214,True,Synthetic,False,False,False,0
Nigeria,wheat,2006,1.0499048025591207,-0.0769772097439429,-1.0029613626928062,0.5334132698213859,0.6,-0.35888354630508246,-0.9820435755700032,-0.17388989805347907,True,Synthetic,False,False,False,0
Pakistan,maize,2006,0.05882794455151164,-0.8276072676956495,-1.2112789359104517,-0.7540942864897493,5.57,-0.0869284182829835,1.92688632608746,-0.17388989805347907,True,Synthetic,False,False,False,0
Pakistan,rice,2006,-0.012647679386324766,-0.9649191762046396,-0.7414651291156511,-1.1592280152366135,2.77,1.3240688542084482,1.096145812207214,-0.17388989805347907,True,Synthetic,False,False,False,0
Pakistan,soybean,2006,0.056626702509947904,-0.8389511036167294,-0.8993457433347375,-0.9093645756493846,2.516,-0.08655221393549178,0.16004014289409182,-0.17388989805347907,True,Synthetic,False,False,False,0
Pakistan,wheat,2006,0.33786774452621754,-0.9513568244839764,-0.6465919159839987,-1.722605491702723,1.833,-0.8837778222944214,-0.5306497965734768,-1.2192395742131215,True,Synthetic,False,False,False,0
Russia,maize,2006,-2.1386590370590364,-1.1944120037987394,-0.987856140100418,-0.7947935005244116,0.6,-0.3460562502442418,-0.9804887647490499,1.9168094542658058,True,Synthetic,False,False,False,0
Russia,rice,2006,-2.1439679149239845,-1.0316099423815324,-1.0824189719459238,0.4903910412870279,0.6,0.5550055508827713,-0.8712696100213733,2.439484292345627,True,Synthetic,False,False,True,1
Russia,soybean,2006,-1.9194412266844763,-1.098674832878081,-0.9771997159427724,-0.3101197553079795,0.6,-0.6764135276532067,-1.0205318958010954,0.34878494002634214,True,Synthetic,False,False,False,0
Russia,wheat,2006,-1.9681275212508287,-0.9248064225813102,-1.097524194538312,0.3644836554035424,0.6,0.612692667053832,-0.8642772554144637,-0.17388989805347907,True,Synthetic,False,False,False,0
USA,maize,2006,-0.85507595717539,-0.4835440442039688,-0.2672025238861048,-0.21403987560058046,2.51,2.9610711452635803,1.7021301849331993,0.34878494002634214,True,Synthetic,True,False,False,1
USA,rice,2006,-0.9936247209679351,-0.5565079502646864,-1.2711825241364358,-0.2019602002021652,0.885,0.1591847661139889,-0.7399180744467287,-0.17388989805347907,True,Synthetic,False,False,False,0
USA,soybean,2006,-1.1925134136645237,-0.5507925455289833,-1.0181700457139098,-0.8338201441192924,0.797,-0.41797180834669917,-0.8882124346193822,-1.2192395742131215,True,Synthetic,False,False,False,0
USA,wheat,2006,-0.9037622517417423,-0.6052352269679158,-0.8446669067588607,-0.9401212876253509,2.38,0.20015722031805774,0.21935259996783604,0.34878494002634214,True,Synthetic,False,False,False,0
Bangladesh,maize,2007,0.8700503792807607,1.6964728443008692,-0.7069093459248418,1.3534373882138349,1.132,-0.9604613220745999,-0.8408216890546739,2.9621591304254484,True,Synthetic,False,False,True,1
Bangladesh,rice,2007,0.0741071540164842,1.4938727906805604,-0.6082080969307369,2.0259965461656244,2.898,-0.974722556445444,-0.1390755920034669,-1.2192395742131215,True,Synthetic,False,False,False,0
Bangladesh,soybean,2007,0.173163045886855,1.608375540483443,-0.26037413559091477,0.9708833604040088,0.759,-0.8489684502762245,-0.9738391709013549,0.8714597781061634,True,Synthetic,False,False,False,0
Bangladesh,wheat,2007,0.7575280655090579,1.5704702583993382,-1.0551571489795228,2.4692277127074913,0.6,-0.7050228370959863,-1.0239996826420752,0.34878494002634214,True,Synthetic,False,False,False,0
Brazil,maize,2007,0.9615961512446201,0.55460952686485,-0.6024143129226958,0.8476706713401683,1.489,0.3725506302995564,-0.29639845446932417,0.34878494002634214,True,Synthetic,False,False,False,0
Brazil,rice,2007,0.637236662178895,0.8490053309902544,-0.7022536266326682,1.9261069226787253,4.906,2.0335897004516816,3.6447302198596674,-1.2192395742131215,True,Synthetic,False,True,False,1
Brazil,soybean,2007,0.4591950264641756,0.5260159367957972,-0.6152434060833549,0.912900918491614,1.77,0.06466810561892108,-0.21784280305061574,0.34878494002634214,True,Synthetic,False,False,False,0
Brazil,wheat,2007,1.056379043857838,0.44562614617630053,-0.790815753612705,0.5377805370808129,0.6,1.838993991552009,-0.7156353136112616,0.34878494002634214,True,Synthetic,False,False,False,0
China,maize,2007,-0.9423487298820961,-0.8096589640799796,-0.4608287162262213,0.022257159308426935,1.72,1.296028236781821,0.17957541499666393,2.439484292345627,True,Synthetic,False,False,True,1
China,rice,2007,-1.2377036179295688,-0.6006270093331872,-0.342625176419339,-0.26784089141352485,0.62,-0.09460967188837881,-0.9383196294387269,0.8714597781061634,True,Synthetic,False,False,False,0
China,soybean,2007,-1.0249600488537258,-0.5454857784265578,-0.8033344654872205,0.20001422882511263,1.387,0.25653990856045056,-0.39710693553029464,-0.17388989805347907,True,Synthetic,False,False,False,0
China,wheat,2007,-0.963584241341888,-0.7961573557912901,-0.20145342143772643,-0.6830100427990724,2.468,1.272255535594786,0.8093988208744403,-0.6965647361333003,True,Synthetic,False,False,False,0
India,maize,2007,0.6527748412958156,0.09701268741677528,-0.628693261816304,0.6574622441051156,3.011,-0.32361397388365337,0.30205100810372926,-0.17388989805347907,True,Synthetic,False,False,False,0
India,rice,2007,0.7137621943297304,-0.12432809549995111,-0.7114098745739436,-0.014632310946733972,4.549,-0.18788053575615238,1.243643675041856,-0.6965647361333003,True,Synthetic,False,False,False,0
India,soybean,2007,0.7096186798985515,-0.2936007129548972,-1.0313612503750718,0.6997411079995702,1.684,-0.09426791935678877,-0.32427504717905914,-0.6965647361333003,True,Synthetic,False,False,False,0
India,wheat,2007,0.37943237366398086,0.0686841595963348,-0.5282849157484009,1.3632869696925425,1.82,2.180558855566894,0.5901927317881284,-1.2192395742131215,True,Synthetic,False,False,False,0
Indonesia,maize,2007,0.7375874023090094,2.032943138795843,-0.2158344210291091,1.6306194783174797,1.005,-0.5851758740490969,-0.8157448413168628,-0.6965647361333003,True,Synthetic,False,False,False,0
Indonesia,rice,2007,1.0166272022837153,2.3487730912126787,-0.8764809885887227,1.8445226534494255,2.033,-0.793384949341231,-0.4098136509092609,-0.17388989805347907,True,Synthetic,False,False,False,0
Indonesia,soybean,2007,0.6646874452854553,2.124377189774186,-0.9536624684101114,2.1373154009910236,0.6,-1.445250444619808,-1.1137238562580638,0.8714597781061634,True,Synthetic,False,False,False,0
Indonesia,wheat,2007,0.7352566754414712,1.9430704701257322,-0.5062478444321071,1.5910353112426712,0.6,-1.033942778424114,-1.0638685918737936,-0.17388989805347907,True,Synthetic,False,False,False,0
Mexico,maize,2007,0.08524284905027738,-0.3166984029628792,-0.8108870767834132,-0.4251554333328918,5.501,-0.9055414136853388,0.9776259355874656,0.34878494002634214,True,Synthetic,False,False,False,0
Mexico,rice,2007,0.207217555118107,-0.49975701841075504,-1.1269069562933731,-1.690269129866964,3.99,-1.1815896702938804,0.13047674007512386,0.34878494002634214,True,Synthetic,False,False,False,0
Mexico,soybean,2007,0.05300112738266652,-0.7128518804370579,-0.5535809905692164,-1.1680554703354555,3.607,-1.1423284283034798,0.021867010529290597,0.34878494002634214,True,Synthetic,False,False,False,0
Mexico,wheat,2007,0.516815774022757,-0.39428295145122905,-0.5200080814511998,0.2223151680221886,1.755,0.06914115239539491,-0.22515649586928918,-0.17388989805347907,True,Synthetic,False,False,False,0
Nigeria,maize,2007,0.8617633504184028,0.010006004309785035,-0.6123465140793358,-0.19805753584267694,2.493,1.3037512908702702,0.8466726646449768,0.34878494002634214,True,Synthetic,False,False,False,0
Nigeria,rice,2007,0.9746741186680284,-0.20680387079472495,-0.8604963523522544,-0.2726727615728904,3.811,-1.0442398414643665,0.17207139353919954,-0.6965647361333003,True,Synthetic,False,False,False,0
Nigeria,soybean,2007,0.7905466961325149,0.07316536823693677,-0.4206860698848049,1.4321411194635119,1.574,-1.1156183147212244,-0.7124917383490658,-0.6965647361333003,True,Synthetic,False,False,False,0
Nigeria,wheat,2007,1.4163468600665072,-0.3395075616689864,-0.6194335534463132,-0.390310215837462,0.6,-0.6047559630803776,-1.0118461702302564,0.34878494002634214,True,Synthetic,False,False,False,0
Pakistan,maize,2007,0.2063111613362864,-0.9116513279613795,-0.7547597942055284,-1.9835264803085015,5.02,-0.6293053314657936,1.0587798610605283,-0.6965647361333003,True,Synthetic,False,False,False,0
Pakistan,rice,2007,-0.18058949867504565,-1.391371201440768,-1.0452766780372391,-2.13099144074916,1.578,-0.7215942395624527,-0.5855446274482495,-0.6965647361333003,True,Synthetic,False,False,False,0
Pakistan,soybean,2007,0.21304437228695258,-0.764724010277469,-0.8972248045460801,-1.8895837739408223,2.485,-0.3146502593331233,0.027528245937772748,-0.6965647361333003,True,Synthetic,False,False,False,0
Pakistan,wheat,2007,0.23583370165843645,-0.7267980202051911,-0.9472996520441367,-1.5772777046017836,2.514,0.7784484922015514,0.5980268552267684,-0.17388989805347907,True,Synthetic,False,False,False,0
Russia,maize,2007,-2.198092572181259,-1.0517256820926257,-0.21029928809285828,0.46864762556988016,0.6,0.8669855501357998,-0.8334540088623201,-0.6965647361333003,True,Synthetic,False,False,False,0
Russia,rice,2007,-2.1426730666642406,-1.4122669420397052,-0.45006883163986316,-0.506460940822228,0.6,-0.9477220519837453,-1.0534176452003687,-0.17388989805347907,True,Synthetic,False,False,False,0
Russia,soybean,2007,-1.9964846981392095,-0.7882772760252532,-0.7927297715439313,0.5136211862839811,0.6,-0.39252866819600823,-0.9861217613449832,-0.6965647361333003,True,Synthetic,False,False,False,0
Russia,wheat,2007,-2.6638494912109647,-0.962577793008564,-0.3299512739017516,0.46530248469031876,0.6,2.3302775974663232,-0.6560860272424492,-0.6965647361333003,True,Synthetic,False,False,False,0
USA,maize,2007,-0.8959931621832817,-0.8522332072307868,-0.8163704795053107,-0.3485888754229342,2.346,1.4162710796398696,0.7738649445030116,1.3941346161859847,True,Synthetic,False,False,False,0
USA,rice,2007,-0.7878733324947068,-0.42617601430248714,-0.32395056903628255,-0.33446494726478654,1.721,1.537162422619713,0.2642737663943963,-1.2192395742131215,True,Synthetic,False,False,False,0
USA,soybean,2007,-0.5989549713981427,-0.9213965071955164,-0.5436487894125763,-1.077179143107375,1.822,-0.6015826821749152,-0.4311117975313521,-0.17388989805347907,True,Synthetic,False,False,False,0
USA,wheat,2007,-1.0335060473680324,-0.5857200189138345,-0.7411547478295075,-1.0573870595699708,1.58,1.353921905812436,0.07778726627783725,-0.17388989805347907,True,Synthetic,False,False,False,0
Bangladesh,maize,2008,0.6877357443088877,1.094639345098808,-0.4751579856032506,1.6628629195732514,1.08,-0.8984938048315778,-0.8483844708677022,0.34878494002634214,True,Synthetic,False,False,False,0
Bangladesh,rice,2008,0.4397723025680241,1.290909657000954,-0.4707091871685051,0.6454754892866885,3.62,-0.7426206727181782,0.31916404777138707,-0.17388989805347907,True,Synthetic,False,False,False,0
Bangladesh,soybean,2008,0.6453942062152783,1.1988157114661697,-0.7539321107758075,0.5511611005990584,0.6,-1.1801059506902583,-1.0815852780629538,0.8714597781061634,True,Synthetic,False,False,False,0
Bangladesh,wheat,2008,0.9101906753328063,1.3943419163266384,-0.6885968500422881,0.45089979479220765,0.6,-0.5949312692040196,-1.0106553032687169,1.9168094542658058,True,Synthetic,False,False,False,0
Brazil,maize,2008,0.9745446338420539,0.5517159306508322,-0.4382743427663531,1.9574211581346184,2.159,0.26211849514489555,0.105657314096026,0.34878494002634214,True,Synthetic,False,False,False,0
Brazil,rice,2008,0.6736218982776848,1.079783434383615,-0.683423828606537,0.6939800320403261,3.941,-0.3148350822629244,0.8028393390091303,0.8714597781061634,True,Synthetic,False,False,False,0
Brazil,soybean,2008,0.6059013342931042,0.6949365184518053,-0.1194610316810895,1.2852336825027793,0.644,-0.6004909705040604,-0.9904090643864363,-0.17388989805347907,True,Synthetic,False,False,False,0
Brazil,wheat,2008,1.0271154731876369,0.8351351205120885,-0.566099702443732,0.3682933991830424,0.6,0.43846793761056896,-0.8853953217401361,0.34878494002634214,True,Synthetic,False,False,False,0
China,maize,2008,-0.6129393326033714,-0.6694286097711645,-0.39632113892242293,0.24721788345892248,3.476,-0.1666201305204177,0.6592849489256689,-1.2192395742131215,True,Synthetic,False,False,False,0
China,rice,2008,-0.9808057231964755,-0.6987373156984527,-0.8025067820574996,0.2916339206930965,1.925,0.7356796444591781,0.13772102511710838,-1.2192395742131215,True,Synthetic,False,False,False,0
China,soybean,2008,-0.77544278920117,-0.8054386760903555,-0.11325340595818945,-0.8787007842534065,1.787,0.7524264667222064,0.041142195027080386,0.34878494002634214,True,Synthetic,False,False,False,0
China,wheat,2008,-1.1847443241060631,-0.8935152719196092,-0.8316826229551298,-0.3265666979658217,1.219,-0.16033962769594615,-0.6087030397686958,-0.17388989805347907,True,Synthetic,False,False,False,0
India,maize,2008,0.5027019279915541,-0.1128337815314819,-0.34795338849816176,0.38278900966114177,4.269,0.40773920934644675,1.6010798210862702,-0.6965647361333003,True,Synthetic,False,False,False,0
India,rice,2008,0.7566216717272374,-0.12742324946551772,-0.47717546396319244,-0.06713243863984936,4.208,0.838601204729422,1.9258955731757306,1.3941346161859847,True,Synthetic,False,False,False,0
India,soybean,2008,0.5938592454774905,-0.05405898896679233,-0.6590071674297988,-0.3260091744858948,1.976,-0.33267898941580165,-0.2507088539226504,-0.6965647361333003,True,Synthetic,False,False,False,0
India,wheat,2008,0.6822973816179657,0.004725467325711632,-0.20269494658230644,-0.7574394273693107,1.152,4.289580261103017,0.38954329388674447,-0.17388989805347907,True,Synthetic,True,False,False,1
Indonesia,maize,2008,0.9434682756082122,2.103644352015542,-0.7752449590910986,1.379826832930373,0.6,-0.899108327245029,-1.047525103746757,1.3941346161859847,True,Synthetic,False,False,False,0
Indonesia,rice,2008,0.6185908472385896,2.0367313200989274,-0.7446206721914603,0.4812848244482223,3.121,1.1459315521405196,1.2874484426021515,0.34878494002634214,True,Synthetic,False,False,False,0
Indonesia,soybean,2008,0.9188661586730872,1.8394573610366718,-0.6357803011832813,0.7982369227866521,0.6,-0.8726023959845376,-1.0443122643762233,0.34878494002634214,True,Synthetic,False,False,False,0
Indonesia,wheat,2008,1.1856049001802307,2.0757934884556217,-0.4311873033993758,1.3008443399407326,0.6,-0.03722432517816025,-0.9430547467302849,1.3941346161859847,True,Synthetic,False,False,False,0
Mexico,maize,2008,0.3056260228586067,-0.7761161648376188,-0.4993159957082016,-0.7349526470122603,5.106,-0.7940995874674045,0.929267998720594,-0.17388989805347907,True,Synthetic,False,False,False,0
Mexico,rice,2008,-0.054082823698114055,-0.8068081643748524,-0.8070073107066014,-0.710514534475465,3.978,-0.5704704008961485,0.617031049288249,-0.17388989805347907,True,Synthetic,False,False,False,0
Mexico,soybean,2008,0.0738481843645352,-0.6302974147872275,-0.9077777682750102,-0.8954264886512128,3.495,-1.029850598052788,0.06046972269408879,-0.17388989805347907,True,Synthetic,False,False,False,0
Mexico,wheat,2008,0.11217569285294017,-0.4733681388158369,-0.6667149693690662,-0.6863551836786338,2.485,-0.4628475900780476,-0.04673507404719703,0.8714597781061634,True,Synthetic,False,False,False,0
Nigeria,maize,2008,0.8515340491664297,0.0877051369993577,-0.2745999445392286,-0.0016234297484401168,2.663,1.044827246141144,0.8537514118202953,0.34878494002634214,True,Synthetic,False,False,False,0
Nigeria,rice,2008,0.6970586517790407,-0.15550604249297403,-1.0984036081823922,-0.10411482947499852,4.451,0.27093689572881413,1.6015017111805925,0.34878494002634214,True,Synthetic,False,False,False,0
Nigeria,soybean,2008,0.728005525186908,-0.1358417369240485,-0.7345332803917455,-0.21283190806073973,1.917,-0.27083474013793146,-0.25793193990128555,-0.17388989805347907,True,Synthetic,False,False,False,0
Nigeria,wheat,2008,0.9933199336083339,0.08339787545940751,-0.4582422055083487,-0.81820948668134,0.6,0.8594697600682425,-0.834365009876088,0.34878494002634214,True,Synthetic,False,False,False,0
Pakistan,maize,2008,0.33942156243790966,-0.6519234571023933,-0.37609462510864,-2.496633923001204,4.549,-0.04233583679977792,1.3773092927094026,-0.6965647361333003,True,Synthetic,False,False,False,0
Pakistan,rice,2008,0.06957518510738223,-0.5041678198915693,-0.9550591841977631,-1.2296618148673757,3.878,-0.4776179369485529,0.6420328223310813,-0.6965647361333003,True,Synthetic,False,False,False,0
Pakistan,soybean,2008,0.16850159215177898,-0.7981894996973178,-0.5887575363323156,-2.0624160527181545,2.997,-0.35109925332368835,0.27828829477262584,-0.17388989805347907,True,Synthetic,False,False,False,0
Pakistan,wheat,2008,0.27442017979878996,-0.9382956060770958,-0.40532219622062654,-1.2976796794184546,2.734,-0.9283165135518361,-0.17895897981233722,-0.17388989805347907,True,Synthetic,False,False,False,0
Russia,maize,2008,-2.229945839370947,-0.9408426886223548,-0.5927407628378429,-0.4129828373544883,0.6,-0.48826022930915625,-0.9977255347932293,-0.17388989805347907,True,Synthetic,False,False,False,0
Russia,rice,2008,-1.906492744087042,-1.207989541377396,-0.6814063502465952,-0.001902191488403566,0.6,0.09125155346519069,-0.9274819754538277,2.439484292345627,True,Synthetic,False,False,True,1
Russia,soybean,2008,-2.1832018171942096,-0.9646886272696487,-0.3868027794806419,0.6126745245509898,0.6,-0.40415228418431487,-0.9875306849370586,-1.2192395742131215,True,Synthetic,False,False,False,0
Russia,wheat,2008,-2.2191985988150766,-1.1358677601690406,-0.34386670156391896,0.10811577521716664,0.6,3.4204279531140114,-0.5239471412148079,0.8714597781061634,True,Synthetic,True,False,False,1
USA,maize,2008,-1.3392197214934525,-0.6296402812958761,-0.9062258618442838,-0.536474288158291,1.082,0.8217821600816836,-0.4713349609903659,-0.17388989805347907,True,Synthetic,False,False,False,0
USA,rice,2008,-0.9687636343808618,-0.9544644032424466,-0.18365822769874435,-0.4235757834730994,1.882,3.020382158839659,0.9742015525516416,0.34878494002634214,True,Synthetic,True,False,False,1
USA,soybean,2008,-0.710182436910102,-0.5704016297961149,-0.788332703323545,-0.8131917753619985,1.986,-0.3480752372811568,-0.25168661283018856,-0.6965647361333003,True,Synthetic,False,False,False,0
USA,wheat,2008,-0.7687095782505043,-0.3878634751176497,-0.793919566474155,-0.5670451589742822,2.152,2.0469615090432014,0.876470853475799,-0.17388989805347907,True,Synthetic,False,False,False,0
Bangladesh,maize,2009,0.7884749389169257,1.4524761417905145,-0.24764850285897114,0.4496918272523669,1.304,-0.9845461440708324,-0.7779346037762473,0.34878494002634214,True,Synthetic,False,False,False,0
Bangladesh,rice,2009,0.44417478665115157,1.3987347708843691,-0.8466326549044462,1.4090038950465469,3.676,-1.3188811838937267,-0.08372384788302531,-0.6965647361333003,True,Synthetic,False,False,False,0
Bangladesh,soybean,2009,1.2080057750737916,1.2057611706993392,-1.168187667350657,1.3101363979395133,0.6,-1.4455481841664048,-1.113759948940468,-0.17388989805347907,True,Synthetic,False,False,False,0
Bangladesh,wheat,2009,0.5635597961994944,1.7094526112876034,-0.3761980855373555,2.319718499507101,0.6,0.46228220222687944,-0.8825087531947509,2.439484292345627,True,Synthetic,False,False,True,1
Brazil,maize,2009,0.6005924564281562,0.9154614066345217,-1.0816947489449182,0.5573867794582412,2.185,1.3544083401672269,0.6040493686485957,0.34878494002634214,True,Synthetic,False,False,False,0
Brazil,rice,2009,0.6396968738724073,0.9242250272292664,-0.5240430381710863,1.7002169927283524,4.206,-0.09588233461064218,1.1303244490603954,1.9168094542658058,True,Synthetic,False,False,False,0
Brazil,soybean,2009,0.7647792157636212,0.5461510039625187,-0.7481383267677694,0.8004670167063597,1.248,1.1929597031685109,-0.2510962316864293,-0.17388989805347907,True,Synthetic,False,False,False,0
Brazil,wheat,2009,0.7752674866675429,0.7228729750295065,-0.4361534039776958,0.8460910214803757,0.6,2.0283326378096738,-0.6926852682892333,3.4848339685052694,True,Synthetic,False,False,True,1
China,maize,2009,-0.8113100859960625,-0.9651704331278034,-0.15639640473234334,0.9381753162482983,1.698,1.0395488486590136,0.07301795591873851,1.3941346161859847,True,Synthetic,False,False,False,0
China,rice,2009,-1.1093841553889963,-0.9008776519813249,-0.6678013038705743,-0.8444130902379036,0.674,0.7302236146785469,-0.794637374522865,0.8714597781061634,True,Synthetic,False,False,False,0
China,soybean,2009,-0.8008218150921409,-0.6864450539190567,-0.5012817438537871,-0.6050496761892975,1.952,0.019420781597738024,-0.1249603042217277,-1.2192395742131215,True,Synthetic,False,False,False,0
China,wheat,2009,-0.6585179913463396,-0.6914605286545177,-0.6403842902610987,-0.5177972515807412,2.825,0.32829600848747476,0.5753206789490078,-0.17388989805347907,True,Synthetic,False,False,False,0
India,maize,2009,0.6637810515036348,-0.03162809617797562,-0.49910907485077066,0.44913430377244,2.965,0.14728356015031255,0.5595390458164794,1.9168094542658058,True,Synthetic,False,False,False,0
India,rice,2009,0.09094018139314845,-0.193699855878954,-0.7212903455162274,0.012779260149669663,4.074,1.0269420126127706,1.9779932929983481,-0.17388989805347907,True,Synthetic,False,False,False,0
India,soybean,2009,0.5170747436747061,-0.32067709775715364,-0.22602527325753644,0.4942007850665292,2.396,-0.6088643421266113,-0.1625081395007944,-1.2192395742131215,True,Synthetic,False,False,False,0
India,wheat,2009,0.4753806297109682,0.013781760819965443,-0.4538968675023187,0.7528916797525995,1.384,0.7417911279391245,-0.2637499015175719,0.34878494002634214,True,Synthetic,False,False,False,0
Indonesia,maize,2009,0.38564764531074947,1.9420958141490645,-0.571272723879483,1.5754246538047194,0.995,-0.38822748540940916,-0.7808403600280678,1.3941346161859847,True,Synthetic,False,False,False,0
Indonesia,rice,2009,0.7570101262051604,2.006036559496604,0.09402956297230715,1.8615271195871945,2.233,0.06321591416792441,0.0638513244876115,-0.17388989805347907,True,Synthetic,False,False,False,0
Indonesia,soybean,2009,0.6194972410204101,1.986384678720582,-0.0608506988140447,1.8889386906835994,0.706,-1.4332165675577406,-1.079863157465672,0.34878494002634214,True,Synthetic,False,False,False,0
Indonesia,wheat,2009,0.8280972956650743,2.029998462877666,-0.6887003104710036,1.3115302066393304,0.6,-0.2610388087867756,-0.9701836574150524,2.9621591304254484,True,Synthetic,False,False,True,1
Mexico,maize,2009,0.08252366770481609,-0.40021648032901913,-0.6864759112536308,-0.10309270309513298,5.99,0.38443042240518427,2.740535717705153,-1.2192395742131215,True,Synthetic,False,False,False,0
Mexico,rice,2009,0.0602522776372293,-0.7721623196291518,-0.4368776269787013,-0.7518641925700417,3.748,-0.3818241887273445,0.6496553861412808,0.34878494002634214,True,Synthetic,False,False,False,0
Mexico,soybean,2009,-0.09836663418133865,-0.5309045936877911,-0.5274572323186799,-0.8041784791031805,2.598,-0.6115002221147687,-0.06832678299985614,0.8714597781061634,True,Synthetic,False,False,False,0
Mexico,wheat,2009,-0.009281073910991915,-0.46867432816332727,-0.07016213739839477,-1.0339710734130416,3.107,0.4660870734178903,0.8488040484848423,0.8714597781061634,True,Synthetic,False,False,False,0
Nigeria,maize,2009,0.7557152779454173,-0.18778427392424688,-0.42399680360368297,0.0330359465870132,3.054,-0.549966829359274,0.18533887841846633,-1.2192395742131215,True,Synthetic,False,False,False,0
Nigeria,rice,2009,0.7159634363712942,-0.06307662754979015,-0.4701918850249306,-0.3175534017070044,4.096,-0.7890402276771974,0.49295050510572697,-0.6965647361333003,True,Synthetic,False,False,False,0
Nigeria,soybean,2009,1.0273744428395855,0.04066763213103155,-0.4895389851946333,0.4646520406304036,1.798,0.15154878978040873,-0.16909878143512416,0.8714597781061634,True,Synthetic,False,False,False,0
Nigeria,wheat,2009,0.7849788486156183,-0.13273415816557815,-0.3397800146296762,0.35965178524417546,0.6,0.5059460860213496,-0.8772161867381157,0.34878494002634214,True,Synthetic,False,False,False,0
Pakistan,maize,2009,0.7911941202623869,-1.2033992706657504,-0.14051522892459045,-1.6179769186364452,3.055,-0.41909733969004453,0.26668646882869335,-0.17388989805347907,True,Synthetic,False,False,False,0
Pakistan,rice,2009,0.3482265306041646,-0.5967408102194182,-0.29187783613463325,-1.394874606085707,4.721,-0.6254705124806846,0.9220554484210329,-0.6965647361333003,True,Synthetic,False,False,False,0
