Country,Crop,Year,Temperature,Rainfall,CO2_Emission,Humidity,Yield,Area,Production,Extreme_Weather_Events,Synthetic_Data_Used,Data_Source,Area_outlier,Production_outlier,Extreme_Weather_Events_outlier,outlier_score,Climate_Stress_Index,Temp_Rain_Ratio,Growing_Season_Quality,Extreme_Weather_Risk,Yield_Lag_1,Temp_Lag_1,Rain_Lag_1,Yield_Lag_2,Temp_Lag_2,Rain_Lag_2,Yield_Rolling_Mean_3,Temp_Rolling_Std_3,Rain_Rolling_Std_3,Crop_maize_Temp,Crop_maize_Rain,Crop_rice_Temp,Crop_rice_Rain,Crop_soybean_Temp,Crop_soybean_Rain,Crop_wheat_Temp,Crop_wheat_Rain,Country_Yield_Baseline,Yield_vs_Baseline,Country_Yield_Trend,Years_Since_Baseline,Decade,Climate_Change_Index,CO2_Anomaly,CO2_Fertilization_Effect,Climate_CO2_Interaction
Russia,rice,2002,3.071,422.131,352.877,75.653,0.6,231630.21,138978.13,4,True,Synthetic,False,False,False,0,-1.0626117644217534,0.00725779959397917,0.49213000000000007,0.6008656363636363,0.6,5.197,192.848,0.6,4.481,306.208,0.6,1.0817140718939242,114.64388747915575,0.0,0.0,3.071,422.131,0.0,0.0,0.0,0.0,0.6,0.0,-1.480353635169747e-18,2,2000,0.06,-28.20830865384619,1.156649755588541,29.974480630016913
Russia,soybean,2002,2.835,460.396,353.157,70.845,0.6,358811.75,215287.05,4,True,Synthetic,False,False,False,0,-1.0885772688585986,0.006144396570408065,0.48505000000000004,0.5801165454545454,0.6,2.525,378.722,0.6,2.835,385.737,0.6,0.17897858344878398,45.26554757207737,0.0,0.0,0.0,0.0,2.835,460.396,0.0,0.0,0.6,0.0,-1.480353635169747e-18,2,2000,0.06,-27.928308653846216,1.1606155704739312,30.402121958243878
Russia,wheat,2002,5.028,344.102,355.176,62.724,0.6,415456.13,249273.68,1,True,Synthetic,False,False,False,0,-0.886617213375394,0.014569605507936784,0.40109599999999995,0.598904,0.6,2.278,388.571,0.6,2.084,463.237,0.6,1.646575840949939,60.2019542069303,0.0,0.0,0.0,0.0,0.0,0.0,5.028,344.102,0.6,0.0,-1.480353635169747e-18,2,2000,0.06,-25.90930865384621,1.1891191904920342,22.97163903915611
USA,maize,2002,8.74,872.659,352.994,67.26,0.6,516549.5,309929.7,1,True,Synthetic,False,False,False,0,-0.9174368062873057,0.010003903124674501,0.4275389090909092,0.5724610909090908,2.396,13.879,790.48,3.635,15.439,671.597,2.2103333333333333,3.505222817453977,101.08781955474822,8.74,872.659,0.0,0.0,0.0,0.0,0.0,0.0,1.7479038461538463,-1.1479038461538464,0.005556225328069989,2,2000,0.06,-28.09130865384617,1.1583072822622749,25.772000495815583
USA,rice,2002,14.682,516.331,359.049,54.187,1.705,473959.98,808061.2,2,True,Synthetic,False,False,False,0,-0.3455991183232378,0.028380282643027385,0.84046,0.18402654545454544,1.147,13.068,801.903,0.884,12.178,764.498,1.2453333333333332,1.269324754872972,155.20811893390115,0.0,0.0,14.682,516.331,0.0,0.0,0.0,0.0,1.7479038461538463,-0.04290384615384624,0.005556225328069989,2,2000,0.06,-22.03630865384622,1.2433463312788942,7.615728841867989
USA,soybean,2002,14.239,735.483,360.575,58.14,1.569,336229.21,527573.03,3,True,Synthetic,False,False,False,0,-0.44239421239538446,0.01933377959844287,0.6922732727272729,0.3077267272727272,0.6,12.043,535.744,2.303,17.439,935.386,1.4906666666666666,2.713522679716043,199.82100560835275,0.0,0.0,0.0,0.0,14.239,735.483,0.0,0.0,1.7479038461538463,-0.17890384615384636,0.005556225328069989,2,2000,0.06,-20.51030865384621,1.264551881501621,9.073641842904532
USA,wheat,2002,12.964,817.692,350.128,56.412,1.439,796388.11,1146366.87,3,True,Synthetic,True,False,False,1,-0.685723109161979,0.015835014877389787,0.5942349090909091,0.4057650909090909,2.712,13.259,614.301,1.181,11.809,592.392,1.7773333333333337,0.766327823671655,124.2363293364706,0.0,0.0,0.0,0.0,0.0,0.0,12.964,817.692,1.7479038461538463,-0.30890384615384625,0.005556225328069989,2,2000,0.06,-30.957308653846212,1.1175459937137724,21.228141941402463
Bangladesh,maize,2003,27.092,2187.383,358.841,70.643,1.138,173527.48,197469.79,1,True,Synthetic,False,False,False,0,-0.31727720599134823,0.01237991704377159,0.38724000000000003,0.61276,1.077,23.55,2325.541,1.342,21.713,2134.544,1.1856666666666664,2.734165747231378,98.62339723581503,27.092,2187.383,0.0,0.0,0.0,0.0,0.0,0.0,1.6484807692307692,-0.5104807692307693,0.00296518723994452,3,2000,0.09,-22.24430865384619,1.2404489513763972,7.057612098901488
Bangladesh,rice,2003,22.764,2276.749,359.332,72.588,3.043,212602.81,646932.63,0,True,Synthetic,False,False,False,0,-0.5999877540381733,0.009994077486149704,0.51708,0.48292,3.477,25.481,2277.322,3.142,25.129,2226.322,3.2206666666666663,1.4775665805641378,29.28085454695593,0.0,0.0,22.764,2276.749,0.0,0.0,0.0,0.0,1.6484807692307692,1.394519230769231,0.00296518723994452,3,2000,0.09,-21.753308653846204,1.2472857452477988,13.051718802120343
Bangladesh,soybean,2003,23.613,2163.966,365.964,76.719,0.968,177942.5,172271.21,1,True,Synthetic,False,False,False,0,-0.4181266965720625,0.010906868745282836,0.49161,0.50839,0.612,26.14,2203.943,0.6,27.599,2051.777,0.7266666666666666,2.0167054817201255,78.88707520458178,0.0,0.0,0.0,0.0,23.613,2163.966,0.0,0.0,1.6484807692307692,-0.6804807692307693,0.00296518723994452,3,2000,0.09,-15.1213086538462,1.338726823693262,6.322622835279252
Bangladesh,wheat,2003,24.89,2289.838,358.74,82.549,0.6,184794.96,110876.98,7,True,Synthetic,False,False,True,1,-0.4892399124799308,0.010865019700214506,0.4532999999999999,0.5467,0.6,26.269,2096.093,0.6,24.707,2327.139,0.6,0.8539100264860048,124.03678469309034,0.0,0.0,0.0,0.0,0.0,0.0,24.89,2289.838,1.6484807692307692,-1.0484807692307694,0.00296518723994452,3,2000,0.09,-22.34530865384619,1.239041444758092,10.93221685014475
Brazil,maize,2003,26.322,1736.457,354.057,81.128,2.307,597578.96,1378782.86,7,True,Synthetic,False,False,True,1,-0.23729610926925304,0.015149727446492199,0.41034000000000004,0.58966,1.533,26.81,1749.122,2.052,27.252,1485.522,1.9639999999999997,0.4651895670942466,148.66838738727665,26.322,1736.457,0.0,0.0,0.0,0.0,0.0,0.0,2.0227403846153846,0.2842596153846153,0.003619668195881786,3,2000,0.09,-27.02830865384618,1.1733415697591991,6.413712483686181
Brazil,rice,2003,26.51,1761.08,359.156,79.601,3.623,618119.24,2239613.58,4,True,Synthetic,False,False,False,0,-0.17062853294734048,0.015044719876509582,0.4046999999999999,0.5953,4.154,23.444,1930.355,3.334,26.604,1596.501,3.703666666666667,1.79790581881625,166.9325044152077,0.0,0.0,26.51,1761.08,0.0,0.0,0.0,0.0,2.0227403846153846,1.6002596153846156,0.003619668195881786,3,2000,0.09,-21.929308653846192,1.2448361566183397,3.741765764155194
Brazil,soybean,2003,26.176,1686.079,363.444,73.91,1.023,258177.57,264186.54,0,True,Synthetic,False,False,False,0,-0.10360516211168075,0.015515574552229029,0.41472000000000003,0.58528,0.769,25.512,1595.52,0.726,26.43,1626.103,0.8393333333333333,0.47401406448893885,46.06765486036088,0.0,0.0,0.0,0.0,26.176,1686.079,0.0,0.0,2.0227403846153846,-0.9997403846153847,0.003619668195881786,3,2000,0.09,-17.64130865384618,1.3041781208227134,1.8277306429439302
Brazil,wheat,2003,28.64,1827.743,357.71,70.2,0.6,411299.13,246779.48,8,True,Synthetic,False,False,True,1,-0.092864345664121,0.01566103055486747,0.34079999999999994,0.6592,0.6,25.871,1836.959,0.6,26.292,1887.049,0.6,1.4920738364214214,31.91432382697964,0.0,0.0,0.0,0.0,0.0,0.0,28.64,1827.743,2.0227403846153846,-1.4227403846153845,0.003619668195881786,3,2000,0.09,-23.37530865384622,1.2246649954649227,2.170732742836294
China,maize,2003,13.662,469.588,353.297,55.11,1.89,467128.2,882943.88,3,True,Synthetic,False,False,False,0,-0.4600065885789535,0.02903176451588226,0.80986,0.2486214545454545,2.852,12.924,793.788,2.306,13.0,589.126,2.349333333333333,0.4059277439807912,163.95197858316112,13.662,469.588,0.0,0.0,0.0,0.0,0.0,0.0,2.0494038461538464,-0.1594038461538465,0.007203552757921691,3,2000,0.09,-27.788308653846173,1.16259729896344,12.78280506623479
China,rice,2003,15.817,747.025,352.52,55.972,1.82,430363.89,783192.77,0,True,Synthetic,False,False,False,0,-0.45939081128386905,0.021145015206711006,0.731219090909091,0.26878090909090907,1.51,12.477,727.337,0.765,10.826,578.146,1.365,2.542684998185973,92.34508511195033,0.0,0.0,15.817,747.025,0.0,0.0,0.0,0.0,2.0494038461538464,-0.22940384615384635,0.007203552757921691,3,2000,0.09,-28.565308653846216,1.15158877531105,13.122640317064539
China,soybean,2003,13.742,659.862,355.555,62.975,1.336,460176.03,614795.94,0,True,Synthetic,False,False,False,0,-0.5049256523809706,0.020794053826668806,0.81226,0.2676396363636363,1.108,14.336,718.642,1.601,13.05,662.119,1.3483333333333334,0.6436220422991555,33.304233910020336,0.0,0.0,0.0,0.0,13.742,659.862,0.0,0.0,2.0494038461538464,-0.7134038461538463,0.007203552757921691,3,2000,0.09,-25.53030865384619,1.194451728905641,12.890907752530829
China,wheat,2003,13.697,545.507,365.115,63.659,3.029,548296.08,1660874.96,1,True,Synthetic,False,False,False,0,-0.3366322367339835,0.02506280797867182,0.81091,0.1923576363636364,2.044,13.332,394.324,2.162,12.595,633.039,2.4116666666666666,0.5613670813291414,120.76354426315906,0.0,0.0,0.0,0.0,0.0,0.0,13.697,545.507,2.0494038461538464,0.9795961538461535,0.007203552757921691,3,2000,0.09,-15.970308653846189,1.3271138464136898,5.376120723476336
India,maize,2003,24.576,1220.945,356.376,75.772,3.569,411290.35,1468056.97,5,True,Synthetic,False,False,False,0,-0.09560558689259302,0.02011219817585898,0.46271999999999996,0.53728,4.766,21.6,1218.529,4.166,22.292,1086.146,4.167,1.5573533103741544,77.13825914767149,24.576,1220.945,0.0,0.0,0.0,0.0,0.0,0.0,3.1282403846153843,0.4407596153846156,0.0038821348554358027,3,2000,0.09,-24.70930865384622,1.2059837504631017,2.3623479555611957
India,rice,2003,24.671,1026.904,356.892,63.022,4.348,284693.55,1237844.8,1,True,Synthetic,False,False,False,0,-0.0030774550539574563,0.024001268600958844,0.5130307272727272,0.4869692727272727,5.851,24.217,1182.726,5.105,24.149,982.566,5.101333333333333,0.28379100291117954,105.12720828279113,0.0,0.0,24.671,1026.904,0.0,0.0,0.0,0.0,3.1282403846153843,1.2197596153846155,0.0038821348554358027,3,2000,0.09,-24.193308653846202,1.2132180591663746,0.07445381998873166
India,soybean,2003,25.332,1116.664,354.615,62.919,1.39,314081.5,436559.51,2,True,Synthetic,False,False,False,0,-0.03117108215916592,0.022665130128553843,0.44003999999999993,0.55996,2.76,22.36,1251.724,1.866,25.465,1134.852,2.005333333333333,1.7555387587100826,73.29287292317927,0.0,0.0,0.0,0.0,25.332,1116.664,0.0,0.0,3.1282403846153843,-1.7382403846153844,0.0038821348554358027,3,2000,0.09,-26.47030865384619,1.181215453803106,0.8251081658275202
India,wheat,2003,25.344,1015.451,361.405,65.858,1.392,291352.76,405491.39,1,True,Synthetic,False,False,False,0,0.09919580528793298,0.02493381382870399,0.5011701818181817,0.49882981818181826,0.928,23.233,1159.313,1.79,24.089,1147.224,1.3699999999999999,1.0617659817492766,79.79822731322608,0.0,0.0,0.0,0.0,0.0,0.0,25.344,1015.451,3.1282403846153843,-1.7362403846153844,0.0038821348554358027,3,2000,0.09,-19.680308653846225,1.2760480498947602,-1.9522040652333525
Indonesia,maize,2003,26.966,2433.377,358.306,89.607,0.6,305913.22,183547.93,2,True,Synthetic,False,False,False,0,-0.4333628779467996,0.011077166765870694,0.39102,0.6089800000000001,0.6,23.246,2911.118,0.6,26.573,2643.523,0.6,2.043761972441997,239.44550125306858,26.966,2433.377,0.0,0.0,0.0,0.0,0.0,0.0,1.2742980769230767,-0.6742980769230768,0.002600869518830686,3,2000,0.09,-22.779308653846215,1.2329888337262012,9.871706755869234
Indonesia,rice,2003,24.214,2536.693,357.321,81.399,2.773,365892.72,1014722.36,2,True,Synthetic,False,False,False,0,-0.6491409675020101,0.009541737318107429,0.47358000000000006,0.52642,2.915,24.068,2733.82,1.885,27.839,2519.764,2.5243333333333333,2.136288916165911,118.99973130641938,0.0,0.0,24.214,2536.693,0.0,0.0,0.0,0.0,1.2742980769230767,1.4987019230769234,0.002600869518830686,3,2000,0.09,-23.76430865384617,1.2192246713618056,15.426386311574095
Indonesia,soybean,2003,26.57,2461.361,358.517,92.559,0.6,254352.87,152611.72,7,True,Synthetic,False,False,True,1,-0.46528279475900614,0.010790456801419452,0.4029,0.5971,0.6,25.801,2726.878,0.6,26.096,2499.324,0.6,0.38795661269441334,143.5974057182095,0.0,0.0,0.0,0.0,26.57,2461.361,0.0,0.0,1.2742980769230767,-0.6742980769230768,0.002600869518830686,3,2000,0.09,-22.568308653846202,1.2359323777544198,10.500645723445425
Indonesia,wheat,2003,25.475,2597.964,362.482,74.908,0.6,504356.98,302614.19,5,True,Synthetic,False,False,False,0,-0.5343511040597595,0.009801982636158101,0.43574999999999997,0.56425,0.613,26.523,2346.469,0.6,28.779,2548.685,0.6043333333333334,1.688404374944976,133.27256877167176,0.0,0.0,0.0,0.0,0.0,0.0,25.475,2597.964,1.2742980769230767,-0.6742980769230768,0.002600869518830686,3,2000,0.09,-18.60330865384617,1.2909260736010364,9.94069851834718
Mexico,maize,2003,21.55,735.125,356.782,63.272,5.623,279205.35,1569837.78,1,True,Synthetic,False,False,False,0,-0.06548185439824922,0.02927491934114451,0.8188636363636363,0.18113636363636365,5.008,21.841,576.899,3.465,23.995,616.293,4.698666666666667,1.3355661720783423,82.36949125333572,21.55,735.125,0.0,0.0,0.0,0.0,0.0,0.0,3.7265480769230765,1.8964519230769237,0.005553147338098775,3,2000,0.09,-24.303308653846216,1.211676739167733,1.591425718666868
Mexico,rice,2003,24.573,722.116,352.603,55.653,4.434,230152.67,1020527.76,2,True,Synthetic,False,False,False,0,0.061944184794784474,0.03398209969078267,0.7376347272727273,0.2623652727272727,4.306,21.714,660.054,3.04,18.154,634.325,3.926666666666667,3.2158731836522008,45.13116618258399,0.0,0.0,24.573,722.116,0.0,0.0,0.0,0.0,3.7265480769230765,0.7074519230769236,0.005553147338098775,3,2000,0.09,-28.48230865384619,1.1527658749147132,-1.7643133906359374
Mexico,soybean,2003,22.737,814.914,358.859,60.303,2.747,196260.16,539195.37,1,True,Synthetic,False,False,False,0,-0.0025323002167675357,0.02786690754172621,0.7252252727272728,0.2747747272727272,2.463,20.152,987.36,1.93,19.944,893.292,2.3800000000000003,1.5559743999607896,86.34188093851098,0.0,0.0,0.0,0.0,22.737,814.914,0.0,0.0,3.7265480769230765,-0.9795480769230767,0.005553147338098775,3,2000,0.09,-22.226308653846218,1.2406997525468542,0.05628368622207693
Mexico,wheat,2003,20.521,791.153,357.446,53.425,2.336,378801.03,884880.18,3,True,Synthetic,False,False,False,0,-0.14002126858827463,0.02590534909291513,0.808986,0.19101400000000004,2.906,22.65,651.263,1.73,22.451,647.005,2.324,1.1759494036734743,82.02234306171299,0.0,0.0,0.0,0.0,0.0,0.0,20.521,791.153,3.7265480769230765,-1.3905480769230767,0.005553147338098775,3,2000,0.09,-23.63930865384617,1.2209734930236111,3.3100059862613196
Nigeria,maize,2003,25.113,1202.643,359.992,68.846,3.616,413604.36,1495775.05,1,True,Synthetic,False,False,False,0,-0.0100126930552481,0.020864159887940194,0.44661,0.55339,1.792,27.971,1117.711,2.054,28.098,1242.996,2.4873333333333334,1.6879236752096756,63.950684721379886,25.113,1202.643,0.0,0.0,0.0,0.0,0.0,0.0,2.196798076923077,1.419201923076923,0.004717854475621471,3,2000,0.09,-21.09330865384618,1.2564610290588332,0.2112008250705703
Nigeria,rice,2003,28.045,1184.814,354.824,65.924,2.996,511725.5,1533235.79,1,True,Synthetic,False,False,False,0,0.10132463761269422,0.023650420723654805,0.3586499999999999,0.6413500000000001,3.094,28.712,1016.136,3.426,27.551,1107.571,3.172,0.5826442596759511,84.43844696779624,0.0,0.0,28.045,1184.814,0.0,0.0,0.0,0.0,2.196798076923077,0.799201923076923,0.004717854475621471,3,2000,0.09,-26.261308653846186,1.1841614436069685,-2.6609175825860754
Nigeria,soybean,2003,28.156,1193.517,369.791,73.702,1.312,320731.95,420953.24,4,True,Synthetic,False,False,False,0,0.2976550440783999,0.02357103331304619,0.35532,0.6446799999999999,1.909,29.178,1093.219,1.647,24.237,1167.902,1.6226666666666667,2.6082090279219075,52.111047322041024,0.0,0.0,0.0,0.0,28.156,1193.517,0.0,0.0,2.196798076923077,-0.884798076923077,0.004717854475621471,3,2000,0.09,-11.294308653846201,1.3907418900394743,-3.361807940195644
Nigeria,wheat,2003,27.758,1190.854,366.978,70.429,0.788,246153.33,193862.77,3,True,Synthetic,False,False,False,0,0.23921606189162803,0.023289765357166228,0.36726000000000003,0.63274,0.6,28.264,971.546,1.47,25.772,1062.674,0.9526666666666667,1.3172127137760756,110.17442507829726,0.0,0.0,0.0,0.0,0.0,0.0,27.758,1190.854,2.196798076923077,-1.408798076923077,0.004717854475621471,3,2000,0.09,-14.10730865384619,1.35256148792215,-3.3746948200627696
Pakistan,maize,2003,21.427,363.788,355.512,57.663,4.63,422257.31,1955114.03,3,True,Synthetic,False,False,False,0,0.06465704957108453,0.05873822603813721,0.8217630909090909,0.17823690909090908,4.436,23.291,552.504,4.052,19.419,405.222,4.3726666666666665,1.9364462295659024,99.18206536130074,21.427,363.788,0.0,0.0,0.0,0.0,0.0,0.0,3.503125,1.126875,0.007410418222554132,3,2000,0.09,-25.573308653846198,1.1938470038930558,-1.6534946853283787
Pakistan,rice,2003,22.681,497.67,349.58,44.658,3.526,330279.84,1164588.91,0,True,Synthetic,False,False,False,0,0.0055893099725663475,0.045482984739406825,0.91957,0.11848818181818184,4.173,23.324,518.613,3.217,21.257,472.945,3.638666666666667,1.057805432645028,22.86008565892376,0.0,0.0,22.681,497.67,0.0,0.0,0.0,0.0,3.503125,0.02287499999999998,0.007410418222554132,3,2000,0.09,-31.505308653846214,1.109714153688454,-0.17609293584772348
Pakistan,soybean,2003,24.299,235.043,362.536,53.316,1.727,278684.91,481285.42,1,True,Synthetic,False,False,False,0,0.3760126955676614,0.10294310782357452,0.6419703636363636,0.3580296363636363,2.191,24.295,448.139,2.441,24.055,330.044,2.119666666666667,0.13973307888014955,106.75636143574772,0.0,0.0,0.0,0.0,24.299,235.043,0.0,0.0,3.503125,-1.7761249999999997,0.007410418222554132,3,2000,0.09,-18.549308653846197,1.2916708826968084,-6.974775547849258
Pakistan,wheat,2003,19.229,614.511,364.803,54.694,3.425,288777.8,989156.03,0,True,Synthetic,False,False,False,0,-0.04704567278316771,0.03124070893940157,0.9768699999999999,0.07004709090909092,1.197,25.618,536.235,2.643,22.534,474.278,2.4216666666666664,3.195136981935725,70.27457614481449,0.0,0.0,0.0,0.0,0.0,0.0,19.229,614.511,3.503125,-0.078125,0.007410418222554132,3,2000,0.09,-16.2823086538462,1.3228393934066145,0.7660121650833882
Russia,maize,2003,3.293,425.402,357.949,78.553,0.6,339329.65,203597.79,6,True,Synthetic,False,False,False,0,-0.9854741472464701,0.007722759274112223,0.49879,0.5918267272727273,0.6,4.273,499.532,0.6,5.577,400.18,0.6,1.1458237211718039,51.643370158553054,3.293,425.402,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,-1.480353635169747e-18,3,2000,0.09,-23.136308653846186,1.2280045749138655,22.800234041080195
Russia,rice,2003,0.573,505.768,363.296,71.376,0.6,399420.3,239652.18,5,True,Synthetic,False,False,False,0,-1.1080386059978604,0.001130694913648849,0.41719000000000006,0.6149787272727272,0.6,3.071,422.131,0.6,5.197,192.848,0.6,2.3144926009819087,162.01068290805182,0.0,0.0,0.573,505.768,0.0,0.0,0.0,0.0,0.6,0.0,-1.480353635169747e-18,3,2000,0.09,-17.789308653846206,1.302141629064368,19.711240762473423
Russia,soybean,2003,4.515,471.549,354.532,67.257,0.6,444235.32,266541.19,1,True,Synthetic,False,False,False,0,-0.9775770071045042,0.009554564711807665,0.53545,0.5216052727272728,0.6,2.835,460.396,0.6,2.525,378.722,0.6,1.0707162711630627,50.681823852343726,0.0,0.0,0.0,0.0,4.515,471.549,0.0,0.0,0.6,0.0,-1.480353635169747e-18,3,2000,0.09,-26.553308653846216,1.1800450335604904,25.957904002549117
Russia,wheat,2003,3.069,392.98,352.104,64.746,0.6,328740.41,197244.25,4,True,Synthetic,False,False,False,0,-1.0606529358493835,0.007789735519569521,0.3778736363636364,0.6221263636363636,0.6,5.028,344.102,0.6,2.278,388.571,0.6,1.4157366751388947,27.036981235584175,0.0,0.0,0.0,0.0,0.0,0.0,3.069,392.98,0.6,0.0,-1.480353635169747e-18,3,2000,0.09,-28.981308653846213,1.1456849166810144,30.73911010845913
USA,maize,2003,11.608,765.535,370.359,60.245,0.966,557003.36,538014.03,3,True,Synthetic,False,False,False,0,-0.4815931377619682,0.015143470291637044,0.5914872727272728,0.40851272727272725,0.6,8.74,872.659,2.396,13.879,790.48,1.3206666666666667,2.5752729952375915,56.05234524085508,11.608,765.535,0.0,0.0,0.0,0.0,0.0,0.0,1.7479038461538463,-0.7819038461538463,0.005556225328069989,3,2000,0.09,-10.726308653846218,1.3984160116567468,5.165716641209153
USA,rice,2003,11.015,670.206,359.362,58.61,0.889,517492.05,460123.7,2,True,Synthetic,False,False,False,0,-0.6188179981992205,0.01641075914100887,0.73045,0.35697254545454543,1.705,14.682,516.331,1.147,13.068,801.903,1.247,1.8378744063002055,142.92945965172237,0.0,0.0,11.015,670.206,0.0,0.0,0.0,0.0,1.7479038461538463,-0.8589038461538463,0.005556225328069989,3,2000,0.09,-21.723308653846175,1.2477031690751508,13.442774375436892
USA,soybean,2003,12.807,651.057,352.381,60.037,0.607,398722.54,241828.82,3,True,Synthetic,False,False,False,0,-0.5967634566281206,0.0196409209624312,0.7842100000000001,0.289286,1.569,14.239,735.483,0.6,12.043,535.744,0.9253333333333332,1.114804616663086,100.26673224122429,0.0,0.0,0.0,0.0,12.807,651.057,0.0,0.0,1.7479038461538463,-1.1409038461538463,0.005556225328069989,3,2000,0.09,-28.704308653846226,1.149616867173572,17.129682452389748
USA,wheat,2003,13.674,801.403,353.434,69.973,2.254,651102.16,1467704.09,3,True,Synthetic,False,False,False,0,-0.5948951355208691,0.017041312158603595,0.6273814545454546,0.3726185454545455,1.439,12.964,817.692,2.712,13.259,614.301,2.1350000000000002,0.35668613654023795,113.01945909591548,0.0,0.0,0.0,0.0,0.0,0.0,13.674,801.403,1.7479038461538463,0.5060961538461537,0.005556225328069989,3,2000,0.09,-27.651308653846172,1.1645358017561018,16.4496290089592
Bangladesh,maize,2004,24.703,2376.113,362.679,79.354,0.918,352691.88,323857.7,0,True,Synthetic,False,False,False,0,-0.48492843990872986,0.010392017543970355,0.45891,0.54109,1.138,27.092,2187.383,1.077,23.55,2325.541,1.0443333333333333,1.8065848997486893,97.69354554592346,24.703,2376.113,0.0,0.0,0.0,0.0,0.0,0.0,1.6484807692307692,-0.7304807692307692,0.00296518723994452,4,2000,0.12,-18.406308653846224,1.2936427117661644,8.925742539988203
Bangladesh,rice,2004,22.668,2331.443,364.921,90.047,3.006,256661.29,771484.29,1,True,Synthetic,False,False,False,0,-0.5559746860125573,0.009718565469767106,0.51996,0.48004,3.043,22.764,2276.749,3.477,25.481,2277.322,3.175333333333333,1.5970949669112746,31.41349127896079,0.0,0.0,22.668,2331.443,0.0,0.0,0.0,0.0,1.6484807692307692,1.3575192307692305,0.00296518723994452,4,2000,0.12,-16.164308653846206,1.324456443154581,8.986946428432207
Bangladesh,soybean,2004,23.359,2324.426,360.17,76.995,0.6,205718.21,123430.92,2,True,Synthetic,False,False,False,0,-0.5742389951634462,0.01004504120965363,0.49922999999999995,0.50077,0.968,23.613,2163.966,0.612,26.14,2203.943,0.7266666666666666,1.5375416525523184,83.52816432996333,0.0,0.0,0.0,0.0,23.359,2324.426,0.0,0.0,1.6484807692307692,-1.0484807692307694,0.00296518723994452,4,2000,0.12,-20.915308653846182,1.258932695206516,12.010385824917963
Bangladesh,wheat,2004,23.352,2320.728,354.024,85.03,0.6,316755.12,190053.07,6,True,Synthetic,False,False,False,0,-0.6525611018845751,0.010058025746340656,0.49944,0.50056,0.6,24.89,2289.838,0.6,26.269,2096.093,0.6,1.4592220530131803,121.75946256862349,0.0,0.0,0.0,0.0,0.0,0.0,23.352,2320.728,1.6484807692307692,-1.0484807692307694,0.00296518723994452,4,2000,0.12,-27.061308653846197,1.1728755213830397,17.659157393592462
Brazil,maize,2004,23.078,1920.401,355.748,87.946,1.623,387408.95,628710.46,2,True,Synthetic,False,False,False,0,-0.4805142974215643,0.012011027370132522,0.50766,0.49234,2.307,26.322,1736.457,1.533,26.81,1749.122,1.821,2.0285259015682593,102.73938972143709,23.078,1920.401,0.0,0.0,0.0,0.0,0.0,0.0,2.0227403846153846,-0.39974038461538464,0.003619668195881786,4,2000,0.12,-25.337308653846208,1.197165059296998,12.174939066356233
Brazil,rice,2004,27.079,1896.992,356.992,77.534,3.727,399657.1,1489516.6,2,True,Synthetic,False,False,False,0,-0.2217246878061993,0.014267183423323176,0.38763,0.6123700000000001,3.623,26.51,1761.08,4.154,23.444,1930.355,3.834666666666667,1.9552213003476961,89.66529162948147,0.0,0.0,27.079,1896.992,0.0,0.0,0.0,0.0,2.0227403846153846,1.7042596153846152,0.003619668195881786,4,2000,0.12,-24.09330865384618,1.2146188469785977,5.342081339492444
Brazil,soybean,2004,24.17,1801.726,362.266,82.063,0.715,391020.79,279757.27,2,True,Synthetic,False,False,False,0,-0.28353542944186994,0.013407472904922878,0.4748999999999999,0.5251000000000001,1.023,26.176,1686.079,0.769,25.512,1595.52,0.8356666666666667,1.0219178049138742,103.3570474342864,0.0,0.0,0.0,0.0,24.17,1801.726,0.0,0.0,2.0227403846153846,-1.3077403846153848,0.003619668195881786,4,2000,0.12,-18.81930865384618,1.28794572724071,5.335940760967375
Brazil,wheat,2004,26.09,1825.613,360.615,82.928,0.6,553624.34,332174.6,1,True,Synthetic,False,False,False,0,-0.2029439938924137,0.014283266351438426,0.4173,0.5827,0.6,28.64,1827.743,0.6,25.871,1836.959,0.6,1.5393625304001675,6.030523360371789,0.0,0.0,0.0,0.0,0.0,0.0,26.09,1825.613,2.0227403846153846,-1.4227403846153845,0.003619668195881786,4,2000,0.12,-20.47030865384619,1.265106520362962,4.154326194421984
China,maize,2004,15.012,595.85,352.818,73.618,2.846,549015.82,1562513.07,0,True,Synthetic,False,False,False,0,-0.43984159172943404,0.025152048253329982,0.85036,0.18298545454545456,1.89,13.662,469.588,2.852,12.924,793.788,2.529333333333333,1.0588427645311649,163.41520965932145,15.012,595.85,0.0,0.0,0.0,0.0,0.0,0.0,2.0494038461538464,0.7965961538461537,0.007203552757921691,4,2000,0.12,-28.267308653846214,1.1558137003502653,12.433138032214924
China,rice,2004,10.949,538.599,364.009,74.454,1.502,534413.81,802765.0,2,True,Synthetic,False,False,False,0,-0.5081130589532015,0.020290993867668396,0.72847,0.27982163636363633,1.82,15.817,747.025,1.51,12.477,727.337,1.6106666666666667,2.4895718507406057,115.07319950362032,0.0,0.0,10.949,538.599,0.0,0.0,0.0,0.0,2.0494038461538464,-0.5474038461538464,0.007203552757921691,4,2000,0.12,-17.076308653846183,1.311944947182759,8.67669542573481
